2026-03-08 11:35:40 | INFO | laptopguardian | sample cpu=0.8 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:35:50 | INFO | laptopguardian | sample cpu=7.7 ram=64.8 temp=-1.0 risk=0 (normal)
2026-03-08 11:35:55 | INFO | laptopguardian | sample cpu=2.4 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:00 | INFO | laptopguardian | sample cpu=2.0 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:05 | INFO | laptopguardian | sample cpu=5.0 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:10 | INFO | laptopguardian | sample cpu=2.3 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:15 | INFO | laptopguardian | sample cpu=9.3 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:20 | INFO | laptopguardian | sample cpu=1.9 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:25 | INFO | laptopguardian | sample cpu=0.4 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:30 | INFO | laptopguardian | sample cpu=0.8 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:35 | INFO | laptopguardian | sample cpu=1.2 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:40 | INFO | laptopguardian | sample cpu=7.4 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:45 | INFO | laptopguardian | sample cpu=0.4 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:50 | INFO | laptopguardian | sample cpu=1.9 ram=65.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:36:55 | INFO | laptopguardian | sample cpu=4.3 ram=65.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:00 | INFO | laptopguardian | sample cpu=1.2 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:05 | INFO | laptopguardian | sample cpu=1.2 ram=65.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:11 | INFO | laptopguardian | sample cpu=0.8 ram=65.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:16 | INFO | laptopguardian | sample cpu=2.7 ram=64.9 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:20 | INFO | laptopguardian | sample cpu=1.6 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:25 | INFO | laptopguardian | sample cpu=0.4 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:30 | INFO | laptopguardian | sample cpu=0.8 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:36 | INFO | laptopguardian | sample cpu=1.2 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:41 | INFO | laptopguardian | sample cpu=0.8 ram=64.9 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:51 | INFO | laptopguardian | sample cpu=3.5 ram=64.3 temp=-1.0 risk=0 (normal)
2026-03-08 11:37:57 | INFO | laptopguardian | sample cpu=2.7 ram=64.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:02 | INFO | laptopguardian | sample cpu=0.8 ram=65.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:07 | INFO | laptopguardian | sample cpu=1.9 ram=65.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:12 | INFO | laptopguardian | sample cpu=2.2 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:17 | INFO | laptopguardian | sample cpu=5.5 ram=65.3 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:22 | INFO | laptopguardian | sample cpu=7.7 ram=65.3 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:27 | INFO | laptopguardian | sample cpu=2.0 ram=65.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:33 | INFO | laptopguardian | sample cpu=3.1 ram=65.3 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:38 | INFO | laptopguardian | sample cpu=7.8 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:43 | INFO | laptopguardian | sample cpu=0.0 ram=65.8 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:48 | INFO | laptopguardian | sample cpu=5.5 ram=65.8 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:53 | INFO | laptopguardian | sample cpu=8.4 ram=65.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:38:58 | INFO | laptopguardian | sample cpu=1.2 ram=65.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:03 | INFO | laptopguardian | sample cpu=2.2 ram=65.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:08 | INFO | laptopguardian | sample cpu=2.3 ram=65.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:13 | INFO | laptopguardian | sample cpu=2.2 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:18 | INFO | laptopguardian | sample cpu=1.9 ram=65.3 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:23 | INFO | laptopguardian | sample cpu=4.4 ram=65.3 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:28 | INFO | laptopguardian | sample cpu=5.0 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:33 | INFO | laptopguardian | sample cpu=3.2 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:38 | INFO | laptopguardian | sample cpu=5.8 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:43 | INFO | laptopguardian | sample cpu=5.9 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:53 | INFO | laptopguardian | sample cpu=0.0 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:39:58 | INFO | laptopguardian | sample cpu=4.1 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:03 | INFO | laptopguardian | sample cpu=0.8 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:08 | INFO | laptopguardian | sample cpu=0.8 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:13 | INFO | laptopguardian | sample cpu=2.3 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:18 | INFO | laptopguardian | sample cpu=1.2 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:23 | INFO | laptopguardian | sample cpu=4.2 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:28 | INFO | laptopguardian | sample cpu=2.3 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:33 | INFO | laptopguardian | sample cpu=0.8 ram=64.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:38 | INFO | laptopguardian | sample cpu=7.6 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:43 | INFO | laptopguardian | sample cpu=1.6 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:48 | INFO | laptopguardian | sample cpu=3.5 ram=64.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:53 | INFO | laptopguardian | sample cpu=2.3 ram=64.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:40:58 | INFO | laptopguardian | sample cpu=0.4 ram=64.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:03 | INFO | laptopguardian | sample cpu=6.1 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:08 | INFO | laptopguardian | sample cpu=3.3 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:13 | INFO | laptopguardian | sample cpu=1.2 ram=64.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:18 | INFO | laptopguardian | sample cpu=2.2 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:23 | INFO | laptopguardian | sample cpu=0.8 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:28 | INFO | laptopguardian | sample cpu=2.0 ram=64.5 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:33 | INFO | laptopguardian | sample cpu=2.6 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:38 | INFO | laptopguardian | sample cpu=2.7 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:43 | INFO | laptopguardian | sample cpu=1.6 ram=64.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:48 | INFO | laptopguardian | sample cpu=1.9 ram=64.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:41:58 | INFO | laptopguardian | sample cpu=1.2 ram=64.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:03 | INFO | laptopguardian | sample cpu=5.1 ram=64.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:08 | INFO | laptopguardian | sample cpu=1.6 ram=64.7 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:13 | INFO | laptopguardian | sample cpu=1.9 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:18 | INFO | laptopguardian | sample cpu=3.1 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:23 | INFO | laptopguardian | sample cpu=4.7 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:28 | INFO | laptopguardian | sample cpu=3.8 ram=65.2 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:33 | INFO | laptopguardian | sample cpu=9.3 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:38 | INFO | laptopguardian | sample cpu=6.2 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:43 | INFO | laptopguardian | sample cpu=2.7 ram=64.8 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:48 | INFO | laptopguardian | sample cpu=1.6 ram=64.8 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:53 | INFO | laptopguardian | sample cpu=0.0 ram=64.8 temp=-1.0 risk=0 (normal)
2026-03-08 11:42:58 | INFO | laptopguardian | sample cpu=4.6 ram=64.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:11 | INFO | laptopguardian | sample cpu=100.0 ram=66.7 temp=-1.0 risk=0 (critical)
2026-03-08 12:05:11 | WARNING | laptopguardian | Switched system power plan to Power Saver
2026-03-08 12:05:17 | INFO | laptopguardian | sample cpu=7.4 ram=68.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:17 | INFO | laptopguardian | Restored system power plan to a1841308-3541-4fab-bc81-f71556f20b4a
2026-03-08 12:05:22 | INFO | laptopguardian | sample cpu=11.9 ram=68.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:28 | INFO | laptopguardian | sample cpu=11.6 ram=68.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:33 | INFO | laptopguardian | sample cpu=23.8 ram=67.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:39 | INFO | laptopguardian | sample cpu=8.5 ram=67.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:44 | INFO | laptopguardian | sample cpu=6.6 ram=67.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:50 | INFO | laptopguardian | sample cpu=1.9 ram=67.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:05:55 | INFO | laptopguardian | sample cpu=7.5 ram=67.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:00 | INFO | laptopguardian | sample cpu=21.3 ram=67.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:06 | INFO | laptopguardian | sample cpu=1.1 ram=66.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:11 | INFO | laptopguardian | sample cpu=0.0 ram=66.7 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:16 | INFO | laptopguardian | sample cpu=4.2 ram=66.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:21 | INFO | laptopguardian | sample cpu=4.5 ram=66.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:26 | INFO | laptopguardian | sample cpu=0.8 ram=66.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:32 | INFO | laptopguardian | sample cpu=12.5 ram=67.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:37 | INFO | laptopguardian | sample cpu=6.7 ram=67.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:42 | INFO | laptopguardian | sample cpu=1.6 ram=67.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:48 | INFO | laptopguardian | sample cpu=7.0 ram=66.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:53 | INFO | laptopguardian | sample cpu=2.6 ram=67.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:06:58 | INFO | laptopguardian | sample cpu=8.9 ram=67.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:03 | INFO | laptopguardian | sample cpu=3.1 ram=66.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:14 | INFO | laptopguardian | sample cpu=12.0 ram=67.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:19 | INFO | laptopguardian | sample cpu=4.4 ram=66.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:24 | INFO | laptopguardian | sample cpu=2.7 ram=66.7 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:29 | INFO | laptopguardian | sample cpu=7.0 ram=66.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:34 | INFO | laptopguardian | sample cpu=3.9 ram=66.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:39 | INFO | laptopguardian | sample cpu=1.2 ram=66.3 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:44 | INFO | laptopguardian | sample cpu=1.2 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:50 | INFO | laptopguardian | sample cpu=3.1 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:07:55 | INFO | laptopguardian | sample cpu=3.9 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:00 | INFO | laptopguardian | sample cpu=5.5 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:05 | INFO | laptopguardian | sample cpu=3.5 ram=66.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:10 | INFO | laptopguardian | sample cpu=8.8 ram=66.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:15 | INFO | laptopguardian | sample cpu=3.5 ram=66.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:20 | INFO | laptopguardian | sample cpu=1.6 ram=66.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:25 | INFO | laptopguardian | sample cpu=0.8 ram=66.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:30 | INFO | laptopguardian | sample cpu=2.7 ram=66.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:35 | INFO | laptopguardian | sample cpu=2.3 ram=66.3 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:40 | INFO | laptopguardian | sample cpu=6.9 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:45 | INFO | laptopguardian | sample cpu=1.9 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:50 | INFO | laptopguardian | sample cpu=2.6 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:08:55 | INFO | laptopguardian | sample cpu=2.7 ram=66.2 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:00 | INFO | laptopguardian | sample cpu=6.2 ram=66.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:05 | INFO | laptopguardian | sample cpu=3.1 ram=65.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:15 | INFO | laptopguardian | sample cpu=4.3 ram=66.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:20 | INFO | laptopguardian | sample cpu=0.4 ram=65.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:25 | INFO | laptopguardian | sample cpu=4.2 ram=65.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:30 | INFO | laptopguardian | sample cpu=1.2 ram=65.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:35 | INFO | laptopguardian | sample cpu=0.8 ram=65.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:40 | INFO | laptopguardian | sample cpu=1.6 ram=65.7 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:45 | INFO | laptopguardian | sample cpu=1.9 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:50 | INFO | laptopguardian | sample cpu=2.0 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:09:55 | INFO | laptopguardian | sample cpu=2.7 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:00 | INFO | laptopguardian | sample cpu=2.7 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:05 | INFO | laptopguardian | sample cpu=2.3 ram=65.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:10 | INFO | laptopguardian | sample cpu=1.6 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:15 | INFO | laptopguardian | sample cpu=1.2 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:20 | INFO | laptopguardian | sample cpu=2.3 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:25 | INFO | laptopguardian | sample cpu=2.0 ram=65.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:30 | INFO | laptopguardian | sample cpu=5.8 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:35 | INFO | laptopguardian | sample cpu=2.0 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:41 | INFO | laptopguardian | sample cpu=2.7 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:46 | INFO | laptopguardian | sample cpu=0.8 ram=65.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:51 | INFO | laptopguardian | sample cpu=0.8 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:10:56 | INFO | laptopguardian | sample cpu=0.8 ram=63.7 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:01 | INFO | laptopguardian | sample cpu=0.9 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:06 | INFO | laptopguardian | sample cpu=1.2 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:16 | INFO | laptopguardian | sample cpu=2.7 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:21 | INFO | laptopguardian | sample cpu=0.0 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:26 | INFO | laptopguardian | sample cpu=0.4 ram=64.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:31 | INFO | laptopguardian | sample cpu=0.4 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:36 | INFO | laptopguardian | sample cpu=5.0 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:41 | INFO | laptopguardian | sample cpu=8.1 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:46 | INFO | laptopguardian | sample cpu=1.2 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:51 | INFO | laptopguardian | sample cpu=1.2 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:11:56 | INFO | laptopguardian | sample cpu=1.2 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:01 | INFO | laptopguardian | sample cpu=0.8 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:06 | INFO | laptopguardian | sample cpu=4.7 ram=64.1 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:11 | INFO | laptopguardian | sample cpu=1.2 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:16 | INFO | laptopguardian | sample cpu=8.5 ram=64.0 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:21 | INFO | laptopguardian | sample cpu=3.1 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:26 | INFO | laptopguardian | sample cpu=2.3 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:31 | INFO | laptopguardian | sample cpu=2.7 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:36 | INFO | laptopguardian | sample cpu=2.3 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:41 | INFO | laptopguardian | sample cpu=6.5 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:46 | INFO | laptopguardian | sample cpu=5.0 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:51 | INFO | laptopguardian | sample cpu=1.2 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:12:56 | INFO | laptopguardian | sample cpu=1.9 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:01 | INFO | laptopguardian | sample cpu=0.8 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:06 | INFO | laptopguardian | sample cpu=0.7 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:16 | INFO | laptopguardian | sample cpu=1.2 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:21 | INFO | laptopguardian | sample cpu=1.2 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:26 | INFO | laptopguardian | sample cpu=1.2 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:31 | INFO | laptopguardian | sample cpu=1.9 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:36 | INFO | laptopguardian | sample cpu=2.3 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:41 | INFO | laptopguardian | sample cpu=4.7 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:46 | INFO | laptopguardian | sample cpu=0.8 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:51 | INFO | laptopguardian | sample cpu=0.4 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:13:56 | INFO | laptopguardian | sample cpu=3.1 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:01 | INFO | laptopguardian | sample cpu=3.1 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:06 | INFO | laptopguardian | sample cpu=3.1 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:11 | INFO | laptopguardian | sample cpu=5.0 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:16 | INFO | laptopguardian | sample cpu=5.4 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:21 | INFO | laptopguardian | sample cpu=4.3 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:26 | INFO | laptopguardian | sample cpu=4.2 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:31 | INFO | laptopguardian | sample cpu=2.7 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:36 | INFO | laptopguardian | sample cpu=1.2 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:41 | INFO | laptopguardian | sample cpu=3.5 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:46 | INFO | laptopguardian | sample cpu=0.8 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:51 | INFO | laptopguardian | sample cpu=2.0 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:14:56 | INFO | laptopguardian | sample cpu=2.3 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:01 | INFO | laptopguardian | sample cpu=8.4 ram=63.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:06 | INFO | laptopguardian | sample cpu=2.0 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:11 | INFO | laptopguardian | sample cpu=4.0 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:21 | INFO | laptopguardian | sample cpu=5.9 ram=63.7 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:26 | INFO | laptopguardian | sample cpu=4.7 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:31 | INFO | laptopguardian | sample cpu=1.2 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:36 | INFO | laptopguardian | sample cpu=3.1 ram=63.6 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:41 | INFO | laptopguardian | sample cpu=1.6 ram=63.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:46 | INFO | laptopguardian | sample cpu=0.8 ram=63.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:51 | INFO | laptopguardian | sample cpu=1.6 ram=62.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:15:56 | INFO | laptopguardian | sample cpu=5.8 ram=62.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:01 | INFO | laptopguardian | sample cpu=10.0 ram=62.9 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:06 | INFO | laptopguardian | sample cpu=6.6 ram=62.8 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:11 | INFO | laptopguardian | sample cpu=1.2 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:16 | INFO | laptopguardian | sample cpu=2.3 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:21 | INFO | laptopguardian | sample cpu=1.9 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:26 | INFO | laptopguardian | sample cpu=1.6 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:31 | INFO | laptopguardian | sample cpu=1.2 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:36 | INFO | laptopguardian | sample cpu=2.5 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:41 | INFO | laptopguardian | sample cpu=3.1 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:46 | INFO | laptopguardian | sample cpu=3.1 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:51 | INFO | laptopguardian | sample cpu=3.1 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:16:56 | INFO | laptopguardian | sample cpu=2.3 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:00 | INFO | laptopguardian | sample cpu=8.8 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:05 | INFO | laptopguardian | sample cpu=2.0 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:10 | INFO | laptopguardian | sample cpu=1.9 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:15 | INFO | laptopguardian | sample cpu=3.1 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:25 | INFO | laptopguardian | sample cpu=0.8 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:30 | INFO | laptopguardian | sample cpu=3.1 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:35 | INFO | laptopguardian | sample cpu=1.2 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:40 | INFO | laptopguardian | sample cpu=1.9 ram=62.4 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:45 | INFO | laptopguardian | sample cpu=3.5 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:50 | INFO | laptopguardian | sample cpu=4.2 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:17:55 | INFO | laptopguardian | sample cpu=0.4 ram=62.5 temp=-1.0 risk=0 (normal)
2026-03-08 12:18:00 | INFO | laptopguardian | sample cpu=3.9 ram=62.5 temp=-1.0 risk=0 (normal)
